Year,P&L Line,Geography,Operating Unit,Global Categories,Mapping,USD (Millions),Local Currency (Millions)
2022,Gross Revenue,Viet Nam,ASP OU,Dairy Beverages,2,11.5251,262944.2297
2022,Gross Revenue,ASP OU,ASP OU,Energy,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Energy,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Energy,2,0.0000,0.0000
2022,Gross Revenue,Australia,ASP OU,Energy,2,0.0000,0.0000
2022,Gross Revenue,Thailand,ASP OU,Energy,2,0.0000,0.0000
2022,Gross Revenue,Indonesia,ASP OU,Energy,2,0.0000,0.0000
2022,Gross Revenue,Philippines,ASP OU,Energy,2,0.0000,0.0000
2022,Gross Revenue,Viet Nam,ASP OU,Energy,2,0.0000,0.0000
2022,Gross Revenue,ASP OU,ASP OU,Plant Based Beverages,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Plant Based Beverages,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Plant Based Beverages,2,0.0000,0.0000
2022,Gross Revenue,Australia,ASP OU,Plant Based Beverages,2,0.0000,0.0000
2022,Gross Revenue,Thailand,ASP OU,Plant Based Beverages,2,0.0000,0.0000
2022,Gross Revenue,Indonesia,ASP OU,Plant Based Beverages,2,0.0000,0.0000
2022,Gross Revenue,Philippines,ASP OU,Plant Based Beverages,2,0.0000,0.0000
2022,Gross Revenue,Viet Nam,ASP OU,Plant Based Beverages,2,0.0000,0.0000
2022,Gross Revenue,ASP OU,ASP OU,Other Alcoholic Beverages,2,6.2563,74.5172
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Other Alcoholic Beverages,2,0.0310,0.0310
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Other Alcoholic Beverages,2,0.1923,0.2601
2022,Gross Revenue,Australia,ASP OU,Other Alcoholic Beverages,2,4.7214,6.5176
2022,Gross Revenue,Thailand,ASP OU,Other Alcoholic Beverages,2,0.0010,0.0010
2022,Gross Revenue,Indonesia,ASP OU,Other Alcoholic Beverages,2,0.0000,0.0000
2022,Gross Revenue,Philippines,ASP OU,Other Alcoholic Beverages,2,1.3096,67.7065
2022,Gross Revenue,Viet Nam,ASP OU,Other Alcoholic Beverages,2,0.0010,0.0010
2022,Gross Revenue,ASP OU,ASP OU,NRTD Coffee,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,NRTD Coffee,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,NRTD Coffee,2,0.0000,0.0000
2022,Gross Revenue,Australia,ASP OU,NRTD Coffee,2,0.0000,0.0000
2022,Gross Revenue,Thailand,ASP OU,NRTD Coffee,2,0.0000,0.0000
2022,Gross Revenue,Indonesia,ASP OU,NRTD Coffee,2,0.0000,0.0000
2022,Gross Revenue,Philippines,ASP OU,NRTD Coffee,2,0.0000,0.0000
2022,Gross Revenue,Viet Nam,ASP OU,NRTD Coffee,2,0.0000,0.0000
2022,Gross Revenue,ASP OU,ASP OU,Tea,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Tea,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Tea,2,0.0000,0.0000
2022,Gross Revenue,Australia,ASP OU,Tea,2,0.0000,0.0000
2022,Gross Revenue,Thailand,ASP OU,Tea,2,0.0000,0.0000
2022,Gross Revenue,Indonesia,ASP OU,Tea,2,0.0000,0.0000
2022,Gross Revenue,Philippines,ASP OU,Tea,2,0.0000,0.0000
2022,Gross Revenue,Viet Nam,ASP OU,Tea,2,0.0000,0.0000
2022,Gross Revenue,ASP OU,ASP OU,Prepared Coffee,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Prepared Coffee,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Prepared Coffee,2,0.0000,0.0000
2022,Gross Revenue,Australia,ASP OU,Prepared Coffee,2,0.0000,0.0000
2022,Gross Revenue,Thailand,ASP OU,Prepared Coffee,2,0.0000,0.0000
2022,Gross Revenue,Indonesia,ASP OU,Prepared Coffee,2,0.0000,0.0000
2022,Gross Revenue,Philippines,ASP OU,Prepared Coffee,2,0.0000,0.0000
2022,Gross Revenue,Viet Nam,ASP OU,Prepared Coffee,2,0.0000,0.0000
2022,Gross Revenue,ASP OU,ASP OU,Other Categories,2,1.8758,2.6163
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Other Categories,2,0.0000,0.0000
2022,Gross Revenue,ASPOU Non-T40,ASP OU,Other Categories,2,0.2369,0.3594
2022,Gross Revenue,Australia,ASP OU,Other Categories,2,1.6390,2.2569
2022,Gross Revenue,Thailand,ASP OU,Other Categories,2,0.0000,0.0000
2022,Gross Revenue,Indonesia,ASP OU,Other Categories,2,0.0000,0.0000
2022,Gross Revenue,Philippines,ASP OU,Other Categories,2,0.0000,0.0000
2022,Gross Revenue,Viet Nam,ASP OU,Other Categories,2,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Total Category,3,103.4745,108065.4918
2022,DfR,ASPOU Non-T40,ASP OU,Total Category,3,0.0031,0.0031
2022,DfR,ASPOU Non-T40,ASP OU,Total Category,3,18.9319,2767.0184
2022,DfR,Australia,ASP OU,Total Category,3,2.9352,4.0701
2022,DfR,Thailand,ASP OU,Total Category,3,20.3756,661.1015
2022,DfR,Indonesia,ASP OU,Total Category,3,2.4707,35744.6481
2022,DfR,Philippines,ASP OU,Total Category,3,55.8653,2882.3921
2022,DfR,Viet Nam,ASP OU,Total Category,3,2.8927,66006.2585
2022,DfR,ASP OU,ASP OU,Coca-Cola,3,69.6050,71596.9067
2022,DfR,ASPOU Non-T40,ASP OU,Coca-Cola,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Coca-Cola,3,14.0188,1824.9515
2022,DfR,Australia,ASP OU,Coca-Cola,3,1.9357,2.6842
2022,DfR,Thailand,ASP OU,Coca-Cola,3,15.0931,489.6562
2022,DfR,Indonesia,ASP OU,Coca-Cola,3,0.5319,7690.4206
2022,DfR,Philippines,ASP OU,Coca-Cola,3,35.4068,1826.6537
2022,DfR,Viet Nam,ASP OU,Coca-Cola,3,2.6188,59762.5405
2022,DfR,ASP OU,ASP OU,Sparkling Flavors,3,27.6920,23904.6410
2022,DfR,ASPOU Non-T40,ASP OU,Sparkling Flavors,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Sparkling Flavors,3,3.4391,939.5416
2022,DfR,Australia,ASP OU,Sparkling Flavors,3,0.5026,0.6970
2022,DfR,Thailand,ASP OU,Sparkling Flavors,3,4.5456,147.5385
2022,DfR,Indonesia,ASP OU,Sparkling Flavors,3,1.3831,20014.6994
2022,DfR,Philippines,ASP OU,Sparkling Flavors,3,17.7389,915.3642
2022,DfR,Viet Nam,ASP OU,Sparkling Flavors,3,0.0827,1886.8004
2022,DfR,ASP OU,ASP OU,Packaged Water,3,1.7467,116.9619
2022,DfR,ASPOU Non-T40,ASP OU,Packaged Water,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Packaged Water,3,0.0660,0.0999
2022,DfR,Australia,ASP OU,Packaged Water,3,0.1733,0.2404
2022,DfR,Thailand,ASP OU,Packaged Water,3,0.6485,21.0366
2022,DfR,Indonesia,ASP OU,Packaged Water,3,0.0036,51.4124
2022,DfR,Philippines,ASP OU,Packaged Water,3,0.8552,44.1727
2022,DfR,Viet Nam,ASP OU,Packaged Water,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Enhanced Water Beverages,3,0.0417,0.2113
2022,DfR,ASPOU Non-T40,ASP OU,Enhanced Water Beverages,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Enhanced Water Beverages,3,0.0072,0.0090
2022,DfR,Australia,ASP OU,Enhanced Water Beverages,3,0.0302,0.0419
2022,DfR,Thailand,ASP OU,Enhanced Water Beverages,3,0.0031,0.1013
2022,DfR,Indonesia,ASP OU,Enhanced Water Beverages,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,Enhanced Water Beverages,3,0.0012,0.0590
2022,DfR,Viet Nam,ASP OU,Enhanced Water Beverages,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Advanced Hydration,3,0.3096,1.6529
2022,DfR,ASPOU Non-T40,ASP OU,Advanced Hydration,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Advanced Hydration,3,0.0875,0.1280
2022,DfR,Australia,ASP OU,Advanced Hydration,3,0.1978,0.2743
2022,DfR,Thailand,ASP OU,Advanced Hydration,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,Advanced Hydration,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,Advanced Hydration,3,0.0243,1.2506
2022,DfR,Viet Nam,ASP OU,Advanced Hydration,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,RTD Coffee,3,0.0297,0.0416
2022,DfR,ASPOU Non-T40,ASP OU,RTD Coffee,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,RTD Coffee,3,0.0165,0.0233
2022,DfR,Australia,ASP OU,RTD Coffee,3,0.0132,0.0183
2022,DfR,Thailand,ASP OU,RTD Coffee,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,RTD Coffee,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,RTD Coffee,3,0.0000,0.0000
2022,DfR,Viet Nam,ASP OU,RTD Coffee,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Tea,3,1.7944,5242.1560
2022,DfR,ASPOU Non-T40,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Tea,3,1.1221,1.8009
2022,DfR,Australia,ASP OU,Tea,3,0.0156,0.0217
2022,DfR,Thailand,ASP OU,Tea,3,0.0002,0.0076
2022,DfR,Indonesia,ASP OU,Tea,3,0.3613,5225.0945
2022,DfR,Philippines,ASP OU,Tea,3,0.2952,15.2312
2022,DfR,Viet Nam,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Juice Drinks,3,1.3526,1929.4351
2022,DfR,ASPOU Non-T40,ASP OU,Juice Drinks,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Juice Drinks,3,0.0691,0.2104
2022,DfR,Australia,ASP OU,Juice Drinks,3,0.0048,0.0066
2022,DfR,Thailand,ASP OU,Juice Drinks,3,0.0006,0.0208
2022,DfR,Indonesia,ASP OU,Juice Drinks,3,0.1292,1869.9241
2022,DfR,Philippines,ASP OU,Juice Drinks,3,1.1488,59.2732
2022,DfR,Viet Nam,ASP OU,Juice Drinks,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Juices/Nectars,3,0.2088,3.0149
2022,DfR,ASPOU Non-T40,ASP OU,Juices/Nectars,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Juices/Nectars,3,0.0886,0.2249
2022,DfR,Australia,ASP OU,Juices/Nectars,3,0.0358,0.0494
2022,DfR,Thailand,ASP OU,Juices/Nectars,3,0.0844,2.7406
2022,DfR,Indonesia,ASP OU,Juices/Nectars,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,Juices/Nectars,3,0.0000,0.0000
2022,DfR,Viet Nam,ASP OU,Juices/Nectars,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Dairy Beverages,3,0.6613,5302.7546
2022,DfR,ASPOU Non-T40,ASP OU,Dairy Beverages,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Dairy Beverages,3,0.0176,0.0288
2022,DfR,Australia,ASP OU,Dairy Beverages,3,0.0276,0.0383
2022,DfR,Thailand,ASP OU,Dairy Beverages,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,Dairy Beverages,3,0.0641,927.1491
2022,DfR,Philippines,ASP OU,Dairy Beverages,3,0.3607,18.6207
2022,DfR,Viet Nam,ASP OU,Dairy Beverages,3,0.1912,4356.9176
2022,DfR,ASP OU,ASP OU,Energy,3,-0.0015,-0.0021
2022,DfR,ASPOU Non-T40,ASP OU,Energy,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Energy,3,0.0000,0.0000
2022,DfR,Australia,ASP OU,Energy,3,-0.0015,-0.0021
2022,DfR,Thailand,ASP OU,Energy,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,Energy,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,Energy,3,0.0000,0.0000
2022,DfR,Viet Nam,ASP OU,Energy,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Plant Based Beverages,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Plant Based Beverages,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Plant Based Beverages,3,0.0000,0.0000
2022,DfR,Australia,ASP OU,Plant Based Beverages,3,0.0000,0.0000
2022,DfR,Thailand,ASP OU,Plant Based Beverages,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,Plant Based Beverages,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,Plant Based Beverages,3,0.0000,0.0000
2022,DfR,Viet Nam,ASP OU,Plant Based Beverages,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Other Alcoholic Beverages,3,0.0377,1.7872
2022,DfR,ASPOU Non-T40,ASP OU,Other Alcoholic Beverages,3,0.0031,0.0031
2022,DfR,ASPOU Non-T40,ASP OU,Other Alcoholic Beverages,3,0.0000,0.0000
2022,DfR,Australia,ASP OU,Other Alcoholic Beverages,3,0.0000,0.0000
2022,DfR,Thailand,ASP OU,Other Alcoholic Beverages,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,Other Alcoholic Beverages,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,Other Alcoholic Beverages,3,0.0346,1.7841
2022,DfR,Viet Nam,ASP OU,Other Alcoholic Beverages,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,NRTD Coffee,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,NRTD Coffee,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,NRTD Coffee,3,0.0000,0.0000
2022,DfR,Australia,ASP OU,NRTD Coffee,3,0.0000,0.0000
2022,DfR,Thailand,ASP OU,NRTD Coffee,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,NRTD Coffee,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,NRTD Coffee,3,0.0000,0.0000
2022,DfR,Viet Nam,ASP OU,NRTD Coffee,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,Australia,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,Thailand,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,Viet Nam,ASP OU,Tea,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Prepared Coffee,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Prepared Coffee,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Prepared Coffee,3,0.0000,0.0000
2022,DfR,Australia,ASP OU,Prepared Coffee,3,0.0000,0.0000
2022,DfR,Thailand,ASP OU,Prepared Coffee,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,Prepared Coffee,3,0.0000,0.0000
2022,DfR,Philippines,ASP OU,Prepared Coffee,3,0.0000,0.0000
2022,DfR,Viet Nam,ASP OU,Prepared Coffee,3,0.0000,0.0000
2022,DfR,ASP OU,ASP OU,Other Categories,3,-0.0035,-34.0693
2022,DfR,ASPOU Non-T40,ASP OU,Other Categories,3,0.0000,0.0000
2022,DfR,ASPOU Non-T40,ASP OU,Other Categories,3,-0.0008,0.0000
2022,DfR,Australia,ASP OU,Other Categories,3,0.0000,0.0000
2022,DfR,Thailand,ASP OU,Other Categories,3,0.0000,0.0000
2022,DfR,Indonesia,ASP OU,Other Categories,3,-0.0024,-34.0520
2022,DfR,Philippines,ASP OU,Other Categories,3,-0.0003,-0.0173
2022,DfR,Viet Nam,ASP OU,Other Categories,3,0.0000,0.0000
2023,Operating Income,ASP OU,ASP OU,Total Category,10,641.0428,1794994.6308
2023,Operating Income,ASPOU Non-T40,ASP OU,Total Category,10,-100.5578,-100.5578
2023,Operating Income,ASPOU Non-T40,ASP OU,Total Category,10,-130.2172,-130.2172
2023,Operating Income,ASPOU Non-T40,ASP OU,Total Category,10,217.1257,6141.3659
2023,Operating Income,Australia,ASP OU,Total Category,10,246.0637,340.5160
2023,Operating Income,Thailand,ASP OU,Total Category,10,137.1880,4480.6740
2023,Operating Income,Indonesia,ASP OU,Total Category,10,42.0345,607458.0514
2023,Operating Income,Philippines,ASP OU,Total Category,10,178.2286,9204.8438
2023,Operating Income,Viet Nam,ASP OU,Total Category,10,51.1774,1167599.9547
2023,Brand Contribution,ASP OU,ASP OU,Total Category,8,794.8145,1861265.0443
2023,Brand Contribution,ASPOU Non-T40,ASP OU,Total Category,8,53.1761,53.1761
2023,Brand Contribution,ASPOU Non-T40,ASP OU,Total Category,8,-3.3363,-3.3363
2023,Brand Contribution,ASPOU Non-T40,ASP OU,Total Category,8,70.1749,6957.6816
2023,Brand Contribution,Australia,ASP OU,Total Category,8,253.7858,351.2023
2023,Brand Contribution,Thailand,ASP OU,Total Category,8,139.0189,4540.4733
2023,Brand Contribution,Indonesia,ASP OU,Total Category,8,44.5353,643598.5514
2023,Brand Contribution,Philippines,ASP OU,Total Category,8,185.0284,9556.0250
2023,Brand Contribution,Viet Nam,ASP OU,Total Category,8,52.4315,1196211.2709
2023,DME,ASP OU,ASP OU,Total Category,7,261.1670,1298113.3680
2023,DME,ASPOU Non-T40,ASP OU,Total Category,7,23.6273,23.6273
2023,DME,ASPOU Non-T40,ASP OU,Total Category,7,-0.0001,-0.0001
2023,DME,ASPOU Non-T40,ASP OU,Total Category,7,28.1848,16099.4696
2023,DME,Australia,ASP OU,Total Category,7,49.2423,68.1441
2023,DME,Thailand,ASP OU,Total Category,7,35.8094,1169.5640
2023,DME,Indonesia,ASP OU,Total Category,7,41.4440,598925.4276
2023,DME,Philippines,ASP OU,Total Category,7,53.0941,2742.1127
2023,DME,Viet Nam,ASP OU,Total Category,7,29.7652,679085.0227
2023,Gross Profit,ASP OU,ASP OU,Total Category,6,1055.9815,3159378.4123
2023,Gross Profit,ASPOU Non-T40,ASP OU,Total Category,6,76.8033,76.8033
2023,Gross Profit,ASPOU Non-T40,ASP OU,Total Category,6,-3.3363,-3.3363
2023,Gross Profit,ASPOU Non-T40,ASP OU,Total Category,6,98.3597,23057.1512
2023,Gross Profit,Australia,ASP OU,Total Category,6,303.0281,419.3464
2023,Gross Profit,Thailand,ASP OU,Total Category,6,174.8283,5710.0373
2023,Gross Profit,Indonesia,ASP OU,Total Category,6,85.9793,1242523.9791
2023,Gross Profit,Philippines,ASP OU,Total Category,6,238.1225,12298.1378
2023,Gross Profit,Viet Nam,ASP OU,Total Category,6,82.1966,1875296.2936
2023,Net Revenue,ASP OU,ASP OU,Total Category,4,1303.0499,4062601.6804
2023,Net Revenue,ASPOU Non-T40,ASP OU,Total Category,4,80.3814,80.3814
2023,Net Revenue,ASPOU Non-T40,ASP OU,Total Category,4,0.0000,0.0000
2023,Net Revenue,ASPOU Non-T40,ASP OU,Total Category,4,131.3610,37907.8328
2023,Net Revenue,Australia,ASP OU,Total Category,4,348.8692,482.7836
2023,Net Revenue,Thailand,ASP OU,Total Category,4,214.6641,7011.1078
2023,Net Revenue,Indonesia,ASP OU,Total Category,4,115.7909,1673343.7836
2023,Net Revenue,Philippines,ASP OU,Total Category,4,309.9543,16007.9847
2023,Net Revenue,Viet Nam,ASP OU,Total Category,4,102.0290,2327767.8064
2023,COGS,ASP OU,ASP OU,Total Category,5,247.0684,903223.2681
2023,COGS,ASPOU Non-T40,ASP OU,Total Category,5,3.5781,3.5781
2023,COGS,ASPOU Non-T40,ASP OU,Total Category,5,3.3363,3.3363
2023,COGS,ASPOU Non-T40,ASP OU,Total Category,5,33.0013,14850.6816
2023,COGS,Australia,ASP OU,Total Category,5,45.8411,63.4373
2023,COGS,Thailand,ASP OU,Total Category,5,39.8358,1301.0705
2023,COGS,Indonesia,ASP OU,Total Category,5,29.8116,430819.8045
2023,COGS,Philippines,ASP OU,Total Category,5,71.8318,3709.8469
2023,COGS,Viet Nam,ASP OU,Total Category,5,19.8324,452471.5128
2023,Operating Expenses,ASP OU,ASP OU,Total Category,9,153.7717,66270.4135
2023,Operating Expenses,ASPOU Non-T40,ASP OU,Total Category,9,153.7339,153.7339
2023,Operating Expenses,ASPOU Non-T40,ASP OU,Total Category,9,126.8809,126.8809
2023,Operating Expenses,ASPOU Non-T40,ASP OU,Total Category,9,-146.9508,816.3157
2023,Operating Expenses,Australia,ASP OU,Total Category,9,7.7221,10.6863
2023,Operating Expenses,Thailand,ASP OU,Total Category,9,1.8309,59.7993
2023,Operating Expenses,Indonesia,ASP OU,Total Category,9,2.5008,36140.5000
2023,Operating Expenses,Philippines,ASP OU,Total Category,9,6.7997,351.1812
2023,Operating Expenses,Viet Nam,ASP OU,Total Category,9,1.2541,28611.3162
2023,Operating Income,ASP OU,ASP OU,Coca-Cola,10,442.5507,1235077.3475
2023,Operating Income,ASPOU Non-T40,ASP OU,Coca-Cola,10,-59.8231,-59.8231
2023,Operating Income,ASPOU Non-T40,ASP OU,Coca-Cola,10,0.0000,0.0000
2023,Operating Income,ASPOU Non-T40,ASP OU,Coca-Cola,10,45.7647,2066.4662
2023,Operating Income,Australia,ASP OU,Coca-Cola,10,197.6671,273.5422
2023,Operating Income,Thailand,ASP OU,Coca-Cola,10,91.6689,2993.9802
2023,Operating Income,Indonesia,ASP OU,Coca-Cola,10,9.5273,137683.0012
2023,Operating Income,Philippines,ASP OU,Coca-Cola,10,110.1262,5687.6072
2023,Operating Income,Viet Nam,ASP OU,Coca-Cola,10,47.6197,1086432.5736
2023,Brand Contribution,ASP OU,ASP OU,Coca-Cola,8,524.5014,1235159.2982
2023,Brand Contribution,ASPOU Non-T40,ASP OU,Coca-Cola,8,22.1276,22.1276
2023,Brand Contribution,ASPOU Non-T40,ASP OU,Coca-Cola,8,0.0000,0.0000
2023,Brand Contribution,ASPOU Non-T40,ASP OU,Coca-Cola,8,45.7647,2066.4662
2023,Brand Contribution,Australia,ASP OU,Coca-Cola,8,197.6671,273.5422
2023,Brand Contribution,Thailand,ASP OU,Coca-Cola,8,91.6689,2993.9802
2023,Brand Contribution,Indonesia,ASP OU,Coca-Cola,8,9.5273,137683.0012
2023,Brand Contribution,Philippines,ASP OU,Coca-Cola,8,110.1262,5687.6072
2023,Brand Contribution,Viet Nam,ASP OU,Coca-Cola,8,47.6197,1086432.5736
2023,DME,ASP OU,ASP OU,Coca-Cola,7,129.4673,506640.7666
2023,DME,ASPOU Non-T40,ASP OU,Coca-Cola,7,4.6929,4.6929
2023,DME,ASPOU Non-T40,ASP OU,Coca-Cola,7,0.0000,0.0000
2023,DME,ASPOU Non-T40,ASP OU,Coca-Cola,7,24.4861,11705.6752
2023,DME,Australia,ASP OU,Coca-Cola,7,30.0646,41.6050
2023,DME,Thailand,ASP OU,Coca-Cola,7,18.6120,607.8830
2023,DME,Indonesia,ASP OU,Coca-Cola,7,9.6386,139292.1005
2023,DME,Philippines,ASP OU,Coca-Cola,7,26.4733,1367.2457
2023,DME,Viet Nam,ASP OU,Coca-Cola,7,15.4997,353621.5642
2023,Gross Profit,ASP OU,ASP OU,Coca-Cola,6,653.9686,1741800.0648
2023,Gross Profit,ASPOU Non-T40,ASP OU,Coca-Cola,6,26.8205,26.8205
2023,Gross Profit,ASPOU Non-T40,ASP OU,Coca-Cola,6,0.0000,0.0000
2023,Gross Profit,ASPOU Non-T40,ASP OU,Coca-Cola,6,70.2508,13772.1414
2023,Gross Profit,Australia,ASP OU,Coca-Cola,6,227.7317,315.1472
2023,Gross Profit,Thailand,ASP OU,Coca-Cola,6,110.2808,3601.8632
2023,Gross Profit,Indonesia,ASP OU,Coca-Cola,6,19.1659,276975.1017
2023,Gross Profit,Philippines,ASP OU,Coca-Cola,6,136.5995,7054.8529
2023,Gross Profit,Viet Nam,ASP OU,Coca-Cola,6,63.1194,1440054.1378
2023,Net Revenue,ASP OU,ASP OU,Coca-Cola,4,741.4114,1928732.6503
2023,Net Revenue,ASPOU Non-T40,ASP OU,Coca-Cola,4,27.2631,27.2631
2023,Net Revenue,ASPOU Non-T40,ASP OU,Coca-Cola,4,0.0000,0.0000
2023,Net Revenue,ASPOU Non-T40,ASP OU,Coca-Cola,4,83.0352,19426.2842
2023,Net Revenue,Australia,ASP OU,Coca-Cola,4,244.6918,338.6175
2023,Net Revenue,Thailand,ASP OU,Coca-Cola,4,130.1841,4251.9206
2023,Net Revenue,Indonesia,ASP OU,Coca-Cola,4,22.3111,322427.1394
2023,Net Revenue,Philippines,ASP OU,Coca-Cola,4,164.9470,8518.8958
2023,Net Revenue,Viet Nam,ASP OU,Coca-Cola,4,68.9791,1573742.5296
2023,COGS,ASP OU,ASP OU,Coca-Cola,5,87.4427,186932.5855
2023,COGS,ASPOU Non-T40,ASP OU,Coca-Cola,5,0.4426,0.4426
2023,COGS,ASPOU Non-T40,ASP OU,Coca-Cola,5,0.0000,0.0000
2023,COGS,ASPOU Non-T40,ASP OU,Coca-Cola,5,12.7844,5654.1428
2023,COGS,Australia,ASP OU,Coca-Cola,5,16.9601,23.4703
2023,COGS,Thailand,ASP OU,Coca-Cola,5,19.9033,650.0575
2023,COGS,Indonesia,ASP OU,Coca-Cola,5,3.1452,45452.0377
2023,COGS,Philippines,ASP OU,Coca-Cola,5,28.3475,1464.0429
2023,COGS,Viet Nam,ASP OU,Coca-Cola,5,5.8597,133688.3918
2023,Operating Expenses,ASP OU,ASP OU,Coca-Cola,9,81.9507,81.9507
2023,Operating Expenses,ASPOU Non-T40,ASP OU,Coca-Cola,9,81.9507,81.9507
2023,Operating Expenses,ASPOU Non-T40,ASP OU,Coca-Cola,9,0.0000,0.0000
2023,Operating Expenses,ASPOU Non-T40,ASP OU,Coca-Cola,9,0.0000,0.0000
2023,Operating Expenses,Australia,ASP OU,Coca-Cola,9,0.0000,0.0000
2023,Operating Expenses,Thailand,ASP OU,Coca-Cola,9,0.0000,0.0000
2023,Operating Expenses,Indonesia,ASP OU,Coca-Cola,9,0.0000,0.0000
2023,Operating Expenses,Philippines,ASP OU,Coca-Cola,9,0.0000,0.0000
2023,Operating Expenses,Viet Nam,ASP OU,Coca-Cola,9,0.0000,0.0000
2023,Operating Income,ASP OU,ASP OU,Sparkling Flavors,10,148.2837,524266.4178
2023,Operating Income,ASPOU Non-T40,ASP OU,Sparkling Flavors,10,-30.2243,-30.2243
2023,Operating Income,ASPOU Non-T40,ASP OU,Sparkling Flavors,10,0.0000,0.0000
2023,Operating Income,ASPOU Non-T40,ASP OU,Sparkling Flavors,10,19.3923,4285.8812
2023,Operating Income,Australia,ASP OU,Sparkling Flavors,10,21.8332,30.2139
2023,Operating Income,Thailand,ASP OU,Sparkling Flavors,10,41.3630,1350.9489
2023,Operating Income,Indonesia,ASP OU,Sparkling Flavors,10,31.1639,450363.3526
2023,Operating Income,Philippines,ASP OU,Sparkling Flavors,10,61.9035,3197.0844
2023,Operating Income,Viet Nam,ASP OU,Sparkling Flavors,10,2.8521,65069.1612
